Department,Category,MatrixLookupCode,Description,ExtendedDescription,ItemLookupCode,Dimension1,Dimension1code,Dimension2,Dimension2Code,Dimension3,Dimension3Code,SubDescription1,SubDescription2,SubDescription3,BarCode,Quantity,Price,PriceA,PriceB,PriceC,Cost,SupplierCode,Supplier,SupplierCost,ParentItem,ItemType,LastCost,MinimumOrder,Notes,Picture Name,ReorderNumber,ReorderPoint,RestockLevel,ReplacementCost,SaleStartDate,SaleEndDate,SalePrice,SalesTax,UnitofMeasure,WebItem,Weight,Inactive,POSStyleCode,POSSKU,TanneryProduct-id,Styleid,ShopifyProduct-id_Curated,ShopifyProduct-id_Cncpts,Company_model_Number,Company_sku_Number,ALU,brandid
Outerwear,Harness,41-9215,R260 LT Harness W Dee XL ,R260 LT Harness Womens Deep Dusk XL  ,806955488524,Deep Dusk,,XL  ,,FEMALE,,9215,Deep Dusk,XL  ,806955488524,,125,,,,75,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,56013855-916D-4CD1-A785-EAC436CCF442,,49614,,,9215,,,
Outerwear,Harness,41-9215,R260 LT Harness W Dee XS ,R260 LT Harness Womens Deep Dusk XS  ,806955488531,Deep Dusk,,XS  ,,FEMALE,,9215,Deep Dusk,XS  ,806955488531,,125,,,,75,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,1894A281-CFBA-49A3-B1FD-9F0675CF9AC9,,49614,,,9215,,,
Outerwear,Harness,,R260 LT Harness Womens,,41-9215,color,,size,,genre,,,,,UPCA,,125,,,,75,41,Arcteryx,,,Matrix,,,,,,,,,,,,,,,,,687D2353-F715-4F17-8344-52F825E857BD,,23931,,,,9215,,,41
Outerwear,Harness,41-9214,R275 LT Harness M Dee L ,R275 LT Harness Mens Deep Dusk L  ,806955488449,Deep Dusk,,L  ,,MALE,,9214,Deep Dusk,L  ,806955488449,,125,,,,75,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,05714E2A-F08C-4638-A61F-53ED8D60DF1E,,49615,,,9214,,,
Outerwear,Harness,41-9214,R275 LT Harness M Dee M ,R275 LT Harness Mens Deep Dusk M  ,806955488456,Deep Dusk,,M  ,,MALE,,9214,Deep Dusk,M  ,806955488456,,125,,,,75,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,6299F131-ED94-46B2-91F5-820BD8D4F1C6,,49615,,,9214,,,
Outerwear,Harness,41-9214,R275 LT Harness M Dee S ,R275 LT Harness Mens Deep Dusk S  ,806955488463,Deep Dusk,,S  ,,MALE,,9214,Deep Dusk,S  ,806955488463,,125,,,,75,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,1F2336D0-9525-4C6C-8A62-81BD1F200A62,,49615,,,9214,,,
Outerwear,Harness,41-9214,R275 LT Harness M Dee XL ,R275 LT Harness Mens Deep Dusk XL  ,806955488470,Deep Dusk,,XL  ,,MALE,,9214,Deep Dusk,XL  ,806955488470,,125,,,,75,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,656D262C-F76A-4412-9722-3157EF0C9569,,49615,,,9214,,,
Outerwear,Harness,41-9214,R275 LT Harness M Dee XS ,R275 LT Harness Mens Deep Dusk XS  ,806955488487,Deep Dusk,,XS  ,,MALE,,9214,Deep Dusk,XS  ,806955488487,,125,,,,75,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,11108EF3-333A-44E4-8971-531CE3CBACB4,,49615,,,9214,,,
Outerwear,Harness,,R275 LT Harness Mens,,41-9214,color,,size,,genre,,,,,UPCA,,125,,,,75,41,Arcteryx,,,Matrix,,,,,,,,,,,,,,,,,35C4BBB7-4BA5-4B72-9C19-886986B5D085,,23932,,,,9214,,,41
Outerwear,Harness,41-9209,R280 Harness W Bon L ,R280 Harness Womens Bondi Blue L  ,806955490329,Bondi Blue,,L  ,,FEMALE,,9209,Bondi Blue,L  ,806955490329,,149,,,,89,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,0BD33B18-E080-49CA-BA9C-60B87C2B2D0C,,49616,,,9209,,,
Outerwear,Harness,41-9209,R280 Harness W Bon M ,R280 Harness Womens Bondi Blue M  ,806955490336,Bondi Blue,,M  ,,FEMALE,,9209,Bondi Blue,M  ,806955490336,,149,,,,89,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,BC363BDD-4126-4A22-82C3-9135F78E67BA,,49616,,,9209,,,
Outerwear,Harness,41-9209,R280 Harness W Bon S ,R280 Harness Womens Bondi Blue S  ,806955490343,Bondi Blue,,S  ,,FEMALE,,9209,Bondi Blue,S  ,806955490343,,149,,,,89,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,C46DD4E0-0B51-441A-A3B1-80DB5BE614F7,,49616,,,9209,,,
Outerwear,Harness,41-9209,R280 Harness W Bon XL ,R280 Harness Womens Bondi Blue XL  ,806955490350,Bondi Blue,,XL  ,,FEMALE,,9209,Bondi Blue,XL  ,806955490350,,149,,,,89,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,B4E7A543-348B-4587-B552-979D115F24AB,,49616,,,9209,,,
Outerwear,Harness,41-9209,R280 Harness W Bon XS ,R280 Harness Womens Bondi Blue XS  ,806955490367,Bondi Blue,,XS  ,,FEMALE,,9209,Bondi Blue,XS  ,806955490367,,149,,,,89,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,F051D96F-4C6A-42EE-93F9-3A22140E9339,,49616,,,9209,,,
Outerwear,Harness,,R280 Harness Womens,,41-9209,color,,size,,genre,,,,,UPCA,,149,,,,89,41,Arcteryx,,,Matrix,,,,,,,,,,,,,,,,,93218C14-0DBE-4285-BE76-203F8119520D,,23933,,,,9209,,,41
Outerwear,Harness,41-9208,R300 Harness M Car L ,R300 Harness Mens Carbide L  ,806955490220,Carbide,,L  ,,MALE,,9208,Carbide,L  ,806955490220,,149,,,,89,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,4EDE459D-848B-46F0-AC9C-1118B3088F5D,,49617,,,9208,,,
Outerwear,Harness,41-9208,R300 Harness M Car M ,R300 Harness Mens Carbide M  ,806955490237,Carbide,,M  ,,MALE,,9208,Carbide,M  ,806955490237,,149,,,,89,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,44986211-017C-442B-B94B-F6D82FEDC59F,,49617,,,9208,,,
Outerwear,Harness,41-9208,R300 Harness M Car S ,R300 Harness Mens Carbide S  ,806955490244,Carbide,,S  ,,MALE,,9208,Carbide,S  ,806955490244,,149,,,,89,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,77B7D41C-61DE-4209-9193-8AEF7EAA0AF1,,49617,,,9208,,,
Outerwear,Harness,41-9208,R300 Harness M Car XL ,R300 Harness Mens Carbide XL  ,806955490251,Carbide,,XL  ,,MALE,,9208,Carbide,XL  ,806955490251,,149,,,,89,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,853A141B-9154-4E5C-AE15-D823B6BA92A7,,49617,,,9208,,,
Outerwear,Harness,41-9208,R300 Harness M Car XS ,R300 Harness Mens Carbide XS  ,806955490268,Carbide,,XS  ,,MALE,,9208,Carbide,XS  ,806955490268,,149,,,,89,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,4FD138D8-449F-4AF3-8134-0D808F19EE42,,49617,,,9208,,,
Outerwear,Harness,,R300 Harness Mens,,41-9208,color,,size,,genre,,,,,UPCA,,149,,,,89,41,Arcteryx,,,Matrix,,,,,,,,,,,,,,,,,B9DEAC02-55B6-43E7-9150-408438E2ACF6,,23934,,,,9208,,,41
Outerwear,Harness,41-9210,R320a Harness M Bla L ,R320a Harness Mens Black L  ,806955490275,Black,,L  ,,MALE,,9210,Black,L  ,806955490275,,159,,,,95,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,620C1D6A-799B-41DE-8A75-10F9C04DECF7,,61161,,,9210,,,
Outerwear,Harness,41-9210,R320a Harness M Bla M ,R320a Harness Mens Black M  ,806955490282,Black,,M  ,,MALE,,9210,Black,M  ,806955490282,,159,,,,95,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,8D4F39EE-34CE-4B42-A716-2B80300E9738,,61161,,,9210,,,
Outerwear,Harness,41-9210,R320a Harness M Bla S ,R320a Harness Mens Black S  ,806955490299,Black,,S  ,,MALE,,9210,Black,S  ,806955490299,,159,,,,95,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,35616594-955A-4527-AFC6-4D0DC28EE75D,,61161,,,9210,,,
Outerwear,Harness,41-9210,R320a Harness M Bla XL ,R320a Harness Mens Black XL  ,806955490305,Black,,XL  ,,MALE,,9210,Black,XL  ,806955490305,,159,,,,95,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,32B34F73-39B7-4E0B-A7AE-FCF8C72D6F23,,61161,,,9210,,,
Outerwear,Harness,41-9210,R320a Harness M Bla XS ,R320a Harness Mens Black XS  ,806955490312,Black,,XS  ,,MALE,,9210,Black,XS  ,806955490312,,159,,,,95,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,9096707D-D0EC-4941-BF8B-4CD278A751CD,,61161,,,9210,,,
Outerwear,Harness,,R320a Harness Mens,,41-9210,color,,size,,genre,,,,,UPCA,,159,,,,95,41,Arcteryx,,,Matrix,,,,,,,,,,,,,,,,,D1FA717C-AD75-41CE-9DC9-3DBEB0647242,,23935,,,,9210,,,41
Outerwear,Harness,41-10130,I340a Harness M Tun L ,I340a Harness Mens Tungsten L  ,806955540598,Tungsten,,L  ,,MALE,,10130,Tungsten,L  ,806955540598,,169,,,,97.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,23834BFB-63EC-4182-86A1-FF95063C4853,,56292,,,10130,,,
Outerwear,Harness,41-10130,I340a Harness M Tun M ,I340a Harness Mens Tungsten M  ,806955540604,Tungsten,,M  ,,MALE,,10130,Tungsten,M  ,806955540604,,169,,,,97.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,BAB8CDB9-AE44-4A91-9921-CC034D71D7D4,,56292,,,10130,,,
Outerwear,Harness,41-10130,I340a Harness M Tun S ,I340a Harness Mens Tungsten S  ,806955540611,Tungsten,,S  ,,MALE,,10130,Tungsten,S  ,806955540611,,169,,,,97.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,EA47A784-664C-43D4-9B7C-2927AC9D8578,,56292,,,10130,,,
Outerwear,Harness,41-10130,I340a Harness M Tun XL ,I340a Harness Mens Tungsten XL  ,806955540628,Tungsten,,XL  ,,MALE,,10130,Tungsten,XL  ,806955540628,,169,,,,97.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,D4F81AC0-0795-4161-85FE-F05C68E8398A,,56292,,,10130,,,
Outerwear,Harness,,I340a Harness Mens,,41-10130,color,,size,,genre,,,,,UPCA,,169,,,,97.5,41,Arcteryx,,,Matrix,,,,,,,,,,,,,,,,,1E624698-2FDA-4199-98A1-FF07E5D3D9DE,,28308,,,,10130,,,41
Outerwear,Harness,41-9212,B360a Harness M Car L ,B360a Harness Mens Carbide L  ,806955490473,Carbide,,L  ,,MALE,,9212,Carbide,L  ,806955490473,,175,,,,105,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,F0B4A08D-3CB3-4FA4-81EB-E0CEC3C04B1E,,,,,9212,,,
Outerwear,Harness,41-9212,B360a Harness M Car M ,B360a Harness Mens Carbide M  ,806955490480,Carbide,,M  ,,MALE,,9212,Carbide,M  ,806955490480,,175,,,,105,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,CACBAD51-99D7-465F-9256-5B69A4F86CB7,,,,,9212,,,
Outerwear,Harness,41-9212,B360a Harness M Car S ,B360a Harness Mens Carbide S  ,806955490497,Carbide,,S  ,,MALE,,9212,Carbide,S  ,806955490497,,175,,,,105,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,83A009BA-615F-4C3E-B818-1FC32F3FD3D5,,,,,9212,,,
